Study_midyear,Country,Region,Site_name,Species,Biome,Leaf_habit,Soil_drainage,MAT,MAP
2010.0,Spain,Madrid,La Chimenea Field Station,Zea mays,Mediterranean,Deciduous,Dry,14.0,350.0
2010.0,China,Inner Mongolia,Duolun,Stypa srylovii,Temperate,Deciduous,Dry,2.11,383.0
2010.0,Canada,Ontario,Haliburton Forest and Wildlife Reserve,Acer saccharum,Temperate,Deciduous,Dry,4.8,1068.0
2010.0,China,Inner Mongolia,Duolun,Stypa srylovii,Temperate,Deciduous,Dry,2.11,383.0
2010.0,China,Inner Mongolia,Duolun,Stypa srylovii,Temperate,Deciduous,Dry,2.11,383.0
2010.0,USA,Kansas,Konza Prairie Biological Station,"Andropogon gerardii, Sorghastrum nutans",Temperate,Deciduous,Dry,13.0,835.0
2010.0,China,Inner Mongolia,Duolun,Stypa srylovii,Temperate,Deciduous,Dry,2.11,383.0
2010.0,China,Hunan,Taoyuan agroecological experimental station,Oryza sativa,Subtropical,Deciduous,Dry,16.5,1437.0
2010.0,USA,Virginia,Virginia Tech Shenandoah Valley Agricultural Research and Extension Center,Festuca arundincacea,Temperate,Deciduous,Dry,17.0,987.0
2010.0,Ireland,County Limerick,Curraghchase Forest Park,Fraxinus excelsior,Temperate,Evergreen,Dry,10.7,978.0
2010.0,China,Sichuan,West China Subalpine Botanical Garden,Cyclobalanopsis oxyodon; Lithocarpus harlandii; Phoebe zhennan; Symplocos laurina; Castanopsis carlesi; Pittosporaceae xylocarpum; Aphananthe aspera; Ficus henryi,Subtropical,Evergreen,Dry,15.2,1243.0
2010.0,China,Sichuan,West China Subalpine Botanical Garden,Cyclobalanopsis oxyodon; Lithocarpus harlandii; Phoebe zhennan; Symplocos laurina; Castanopsis carlesi; Pittosporaceae xylocarpum; Aphananthe aspera; Ficus henryi,Subtropical,Evergreen,Dry,15.2,1243.0
2010.0,USA,Virginia,Virginia Tech Shenandoah Valley Agricultural Research and Extension Center,Festuca arundincacea,Temperate,Deciduous,Dry,17.0,987.0
2010.0,China,Xinjiang Uygur,Junggar Basin,Phragmites australis,Temperate,Deciduous,Dry,7.7,102.0
2010.0,China,Xinjiang Uygur,Junggar Basin,Populus euphratica,Temperate,Deciduous,Dry,7.7,102.0
2010.0,China,Zhejiang,Old,"Castanopsis eyrei (Fagaceae), Daphniphyllum oldhamii",Subtropical,Evergreen,Dry,15.1,2000.0
2010.0,China,Zhejiang,Medium,"Castanopsis eyrei (Fagaceae), Daphniphyllum oldhamii",Subtropical,Evergreen,Dry,15.1,2000.0
2010.0,China,Xinjiang Uygur,Junggar Basin,Mixed,Temperate,Deciduous,Dry,7.7,102.0
2010.0,China,Zhejiang,Young,"Castanopsis eyrei (Fagaceae), Daphniphyllum oldhamii",Subtropical,Evergreen,Dry,15.1,2000.0
2010.0,China,Shaanxi,Shenmu Erosion and Environment Research Station of the Institute of Soil and Water Conservation,Medicago sativa,Temperate,Deciduous,Dry,8.4,430.0
2010.0,China,Tibetan Plateau,Haibei,"Stipa aliena, Elymus nutans, Kobresia Humilis",Alpine,Deciduous,Dry,-1.1,486.0
2010.0,Canada,Ontario,Haliburton Forest and Wildlife Reserve,Acer saccharum,Temperate,Deciduous,Dry,4.8,1068.0
2010.0,Germany,Bavaria,ALT,Pinus sylvestris,Temperate,Evergreen,Dry,8.0,789.0
2010.0,Canada,Nunavik,The valley of Salluit,"Herbaceous, Bryophyte, Sphagnum",Arctic,Deciduous,Wet,-7.5,310.0
2010.0,Canada,Nunavik,The valley of Salluit,"Herbaceous, Bryophyte, Sphagnum",Arctic,Deciduous,Wet,-7.5,310.0
2010.0,Canada,Nunavik,The valley of Salluit,"Herbaceous, Bryophyte, Sphagnum",Arctic,Deciduous,Wet,-7.5,310.0
2010.0,Canada,Nunavik,The valley of Salluit,"Herbaceous, Bryophyte, Sphagnum",Arctic,Deciduous,Wet,-7.5,310.0
2010.0,Canada,Ontario,Forest region of Central Ontario,"Acer saccharum Marsh, Fagus grandifolia L., Betula alleghaniensis Britt., Tsuga canadensis Britt.",Boreal,Deciduous,Dry,5.0,1050.0
2010.0,Canada,Ontario,Forest region of Central Ontario,"Acer saccharum Marsh, Fagus grandifolia L., Betula alleghaniensis Britt., Tsuga canadensis Britt.",Boreal,Deciduous,Dry,5.0,1050.0
2010.0,Canada,Ontario,Forest region of Central Ontario,"Acer saccharum Marsh, Fagus grandifolia L., Betula alleghaniensis Britt., Tsuga canadensis Britt.",Boreal,Deciduous,Dry,5.0,1050.0
2010.0,Canada,Alterta,St. Albert,"Populus deltoides, Populus petrowskyana",Boreal,Deciduous,Dry,2.8,450.0
2010.0,China,Shanxi,Lingkong Mountain,P. tabulaeformis,Temperate,Evergreen,Dry,8.6,656.7
2010.0,Canada,Alterta,Ellerslie,"Populus deltoides, Populus petrowskyana",Boreal,Deciduous,Dry,2.8,342.0
2010.0,Canada,Alterta,Ellerslie,"Populus deltoides, Populus petrowskyana",Boreal,Deciduous,Dry,2.8,342.0
2010.0,Canada,Alterta,Linaria,"Populus deltoides, Populus petrowskyana",Boreal,Deciduous,Dry,3.4,491.0
2010.0,Canada,Alterta,Linaria,"Populus deltoides, Populus petrowskyana",Boreal,Deciduous,Dry,3.4,491.0
2010.0,China,Tibet,Amdo county Tibet,"Kobresia humilis, Stipa purpurea,Potentilla bifurca, Oxytropis microphylla",Boreal,Deciduous,Dry,-2.6,445.0
2010.0,China,Tibet,Amdo county Tibet,"Kobresia humilis, Stipa purpurea,Potentilla bifurca, Oxytropis microphylla",Boreal,Deciduous,Dry,-2.6,445.0
2010.0,China,Shanxi,Lingkong Mountain,P. tabulaeformis,Temperate,Evergreen,Dry,8.6,656.7
2010.0,China,Shanxi,Lingkong Mountain,P. tabulaeformis,Temperate,Evergreen,Dry,8.6,656.7
2010.0,China,Shanxi,Lingkong Mountain,P. tabulaeformis,Temperate,Evergreen,Dry,8.6,656.7
2010.0,China,Tibetan Plateau,Nyaiqentanglha Mountains,Kobresia pygmaea C. B.,Alpine,Deciduous,Dry,1.3,477.0
2010.0,China,Tibetan Plateau,Nyaiqentanglha Mountains,Kobresia pygmaea C. B.,Alpine,Deciduous,Dry,1.3,477.0
2010.0,China,Tibetan Plateau,Nyaiqentanglha Mountains,Kobresia pygmaea C. B.,Alpine,Deciduous,Dry,1.3,477.0
2010.0,China,Tibet,Maoxian mountain,Pinus tabuliformis,Boreal,Evergreen,Dry,8.9,900.0
2010.0,China,Sichuan,Maoxian Mountain Ecosystem Research Station,Abies faxoniana,Temperate,Evergreen,Dry,8.9,900.0
2010.0,China,Sichuan,Maoxian Mountain Ecosystem Research Station,Abies faxoniana,Temperate,Evergreen,Dry,8.9,900.0
2010.0,China,Sichuan,Maoxian Mountain Ecosystem Research Station,Abies faxoniana,Temperate,Evergreen,Dry,8.9,900.0
2010.0,Thailand,Chachoengsao,Chachoengsao Rubber Research Center,Hevea brasiliensis,Tropical,Evergreen,Dry,28.1,1328.0
2010.0,China,Sichuan,Maoxian Mountain Ecosystem Research Station,Abies faxoniana,Temperate,Evergreen,Dry,8.9,900.0
2010.0,China,Hebei,Quzhoi Experimental Station,Triticum aestivum,Temperate,Deciduous,Dry,13.2,494.0
2010.0,China,Tibetan Plateau,Haibei,"Stipa aliena, Elymus nutans, Kobresia Humilis",Alpine,Deciduous,Dry,-1.1,486.0
2010.0,China,Hebei,Quzhoi Experimental Station,Triticum aestivum,Temperate,Deciduous,Dry,13.2,494.0
2010.0,China,Shaanxi,Mt. Gonglushan,Robinia pseudoacacia,Temperate,Deciduous,Dry,10.6,498.0
2010.0,China,Hebei,Quzhoi Experimental Station,Triticum aestivum,Temperate,Deciduous,Dry,13.2,494.0
2010.0,China,Shaanxi,Mt. Gonglushan,Quercus liaotungensis,Temperate,Deciduous,Dry,10.6,498.0
2010.0,Germany,Bavaria,Schlöppnerbrunnen,Molinia caerulea; Nardus stricta; Agrostis canina; Carex rostrata; Eriophorum vaginatum; Sphagnum fallax,Temperate,Deciduous,Wet,6.3,1020.0
2010.0,Germany,Bavaria,Schlöppnerbrunnen,Molinia caerulea; Nardus stricta; Agrostis canina; Carex rostrata; Eriophorum vaginatum; Sphagnum fallax,Temperate,Deciduous,Wet,6.3,1020.0
2010.0,China,Zhejiang,Lin’an City,Phyllostachys pubescens,Subtropical,Evergreen,Dry,15.9,1450.0
2010.0,China,Zhejiang,Lin’an City,Phyllostachys pubescens,Subtropical,Evergreen,Dry,15.9,1450.0
2010.0,China,Zhejiang,Lin’an City,Phyllostachys pubescens,Subtropical,Evergreen,Dry,15.9,1450.0
2010.0,Germany,Bavaria,EBE,Picea abies,Temperate,Evergreen,Dry,7.7,992.0
2010.0,China,Tibet,Maoxian mountain,Pinus tabuliformis,Boreal,Evergreen,Dry,8.9,900.0
2010.0,China,Tibet,Maoxian mountain,Pinus tabuliformis,Boreal,Evergreen,Dry,8.9,900.0
2010.0,China,Tibetan Plateau,Nyaiqentanglha Mountains,Kobresia pygmaea C. B.,Alpine,Deciduous,Dry,1.3,477.0
2010.0,China,Zhejiang,Lin’an City,Phyllostachys pubescens,Subtropical,Evergreen,Dry,15.9,1450.0
2010.0,USA,Wyoming,Medicine Bow National Forest,Pinus contorta,Temperate,Evergreen,Dry,-2.0,900.0
2010.0,China,Hebei,Quzhoi Experimental Station,Triticum aestivum,Temperate,Deciduous,Dry,13.2,494.0
2010.0,China,Dinghuashan,Dinghushan Biosphere Reserve,"Pinus massoniana, Castanopsis chinensis",Subtropical,Evergreen,Dry,22.3,1680.0
2010.0,China,Zhejiang,Hangzhou,Scirpus mariqueter,Temperate,Deciduous,Wet,16.0,1273.0
2010.0,USA,Kansas,Konza Prairie Biological Station,"Andropogon gerardii, Sorghastrum nutans",Temperate,Deciduous,Dry,13.0,835.0
2010.0,China,Hunan Forest Botanic Garden,Hunan,Pinus massoniana,Subtropical,Evergreen,Dry,17.2,1450.0
2010.0,China,Hunan Forest Botanic Garden,Hunan,Cinnamomum camphora; Pinus massoniana,Subtropical,Evergreen,Dry,17.2,1450.0
2010.0,China,Hunan Forest Botanic Garden,Hunan,Cinnamomum camphora,Subtropical,Evergreen,Dry,17.2,1450.0
2010.0,China,Hunan Forest Botanic Garden,Hunan,Pinus massoniana,Subtropical,Evergreen,Dry,17.2,1450.0
2010.0,USA,Oklahoma,Kessler's Farm Field Laboratory,Bromus japonicus; Ambrosia trifida; Apocynum spp.; Solanum carolinense; Veronia baldwinii; Securigera varia; Tridens flavus; Sorghum halapense,Temperate,Deciduous,Dry,16.3,895.0
2010.0,China,Hunan Forest Botanic Garden,Hunan,Cinnamomum camphora; Pinus massoniana,Subtropical,Evergreen,Dry,17.2,1450.0
2010.0,China,Hunan Forest Botanic Garden,Hunan,Cinnamomum camphora,Subtropical,Evergreen,Dry,17.2,1450.0
2010.0,China,Zhejiang,Hangzhou,Spartina alterniflora,Temperate,Deciduous,Wet,16.0,1273.0
2010.0,China,Hunan Forest Botanic Garden,Hunan,Pinus massoniana,Subtropical,Evergreen,Dry,17.2,1450.0
2010.0,China,Hunan Forest Botanic Garden,Hunan,Cinnamomum camphora,Subtropical,Evergreen,Dry,17.2,1450.0
2010.0,USA,Texas,Big Bend National Park,Larrea tridentada,Mediterranean,Deciduous,Dry,19.4,342.0
2010.0,Italy,Sardinia,Regional Park Porto Conte-Capo Caccia,"Cistus monspeliensis L., Helichrysum italicum G. Don.",Mediterranean,Mixed,Dry,16.8,643.0
2010.0,USA,Alabama,Shorter,Gossypium hirsutum,Temperate,Deciduous,Dry,18.0,1100.0
2010.0,USA,Alabama,Shorter,Gossypium hirsutum,Temperate,Deciduous,Dry,18.0,1100.0
2010.0,USA,Alabama,Shorter,Gossypium hirsutum,Temperate,Deciduous,Dry,18.0,1100.0
2010.0,USA,Alabama,Shorter,Gossypium hirsutum,Temperate,Deciduous,Dry,18.0,1100.0
2010.0,USA,Alabama,Shorter,Gossypium hirsutum,Temperate,Deciduous,Dry,18.0,1100.0
2010.0,USA,Alabama,Shorter,Gossypium hirsutum,Temperate,Deciduous,Dry,18.0,1100.0
2010.0,China,Hunan Forest Botanic Garden,Hunan,Cinnamomum camphora; Pinus massoniana,Subtropical,Evergreen,Dry,17.2,1450.0
